Time (s);X (m);Y (m)
9.415000000000001;156.91666666666669;0.12160909760107769
9.42;157.0;0.12068984100001562
9.425;157.08333333333334;0.11603814978399471
9.43;157.16666666666669;0.1173787470077474
9.435;157.25000000000003;0.12037851566638867
9.44;157.33333333333334;0.11778542232221786
9.445;157.41666666666669;0.11315872513089859
9.450000000000001;157.50000000000003;0.10676007097923156
9.455;157.58333333333334;0.09539389636200082
9.46;157.66666666666669;0.08847541378666503
9.465;157.75;0.09468140018238669
9.47;157.83333333333334;0.10405216076727294
9.475;157.91666666666669;0.10546669887814827
9.48;158.00000000000003;0.10313608293390733
9.485;158.08333333333334;0.10368993772036257
9.49;158.16666666666669;0.10404771563064227
9.495000000000001;158.25000000000003;0.09866957992454495
9.5;158.33333333333334;0.09019772236506311
9.505;158.41666666666669;0.08635315342943425
9.51;158.5;0.08783353892166772
9.515;158.58333333333334;0.08948143288117669
9.52;158.66666666666666;0.09139326931662027
9.525;158.75000000000003;0.09502190711776672
9.53;158.83333333333334;0.0967828301999726
9.535;158.91666666666669;0.0968968426355048
9.540000000000001;159.00000000000003;0.09839497383609741
9.545;159.08333333333334;0.09673339541471686
9.55;159.16666666666669;0.09002931379021821
9.555;159.25;0.08621976360039081
9.56;159.33333333333334;0.08661344414182982
9.565;159.41666666666666;0.08615537064624797
9.57;159.50000000000003;0.08790244472963434
9.575000000000001;159.58333333333337;0.09201973093892274
9.58;159.66666666666669;0.09005254339748069
9.585;159.75000000000003;0.08535223158002628
9.59;159.83333333333334;0.08896236435855112
9.595;159.91666666666669;0.09684494605703013
9.6;160.0;0.09931930441882274
9.605;160.08333333333334;0.09751763539312489
9.61;160.16666666666666;0.09613041710700601
9.615;160.25000000000003;0.09812465732879234
9.620000000000001;160.33333333333337;0.10411790661240794
9.625;160.41666666666669;0.10874934825974215
9.63;160.50000000000003;0.10919548075925375
9.635;160.58333333333334;0.10979062119513186
9.64;160.66666666666669;0.11157847742691684
9.645;160.75;0.11507592902523815
9.65;160.83333333333334;0.12497405876848575
9.655;160.91666666666666;0.13661508405967668
9.66;161.0;0.13988560500514555
9.665000000000001;161.08333333333337;0.13829812415978848
9.67;161.16666666666669;0.13963324790652373
9.675;161.25000000000003;0.1413554982847921
9.68;161.33333333333334;0.1402113045811352
9.685;161.41666666666669;0.13656666098069592
9.69;161.5;0.12961463928220865
9.695;161.58333333333334;0.12219898755751175
9.700000000000001;161.66666666666669;0.11924623741078631
9.705;161.75;0.11873682823687867
9.71;161.83333333333337;0.11641684140180676
9.715;161.91666666666669;0.11406738221437995
9.72;162.00000000000003;0.11548026582850873
9.725;162.08333333333334;0.11958418016444196
9.73;162.16666666666669;0.12133313901794376
9.735;162.25;0.11834478390035785
9.74;162.33333333333334;0.11297318954862322
9.745000000000001;162.41666666666669;0.10768255483384818
9.75;162.5;0.10370971682817642
9.755;162.58333333333337;0.10159898704063276
9.76;162.66666666666669;0.10027231852910526
9.765;162.75000000000003;0.10023380818085031
9.77;162.83333333333334;0.10250371411801203
9.775;162.91666666666669;0.10342445985111146
9.78;163.0;0.10086209690152358
9.785;163.08333333333334;0.09688798741167616
9.790000000000001;163.16666666666669;0.09060660002663778
9.795;163.25;0.08524665255077299
9.8;163.33333333333334;0.08869608113040497
9.805;163.41666666666669;0.09428168037904129
9.81;163.50000000000003;0.09187803702210384
9.815;163.58333333333334;0.09131406019868069
9.82;163.66666666666669;0.10000185626463921
9.825000000000001;163.75000000000003;0.10718572014580861
9.83;163.83333333333334;0.10950240948276074
9.835;163.91666666666669;0.1119544225928406
9.84;164.0;0.11126179924360649
9.845;164.08333333333334;0.10846155633851959
9.85;164.16666666666669;0.1103914502020172
9.855;164.25000000000003;0.11249784588327169
9.86;164.33333333333334;0.10878646387719379
9.865;164.41666666666669;0.10370976879633254
9.870000000000001;164.50000000000003;0.1004025507458714
9.875;164.58333333333334;0.09747618611099723
9.88;164.66666666666669;0.09490941399344027
9.885;164.75;0.09224781509229925
9.89;164.83333333333334;0.08848627855388697
9.895;164.91666666666666;0.08342876024714134
9.9;165.00000000000003;0.07800042879496184
9.905;165.08333333333334;0.0744825642401519
9.91;165.16666666666669;0.07158056034743987
9.915000000000001;165.25000000000003;0.06648670278903054
9.92;165.33333333333334;0.061852398195035456
9.925;165.41666666666669;0.05850169382587449
9.93;165.5;0.05526584841937429
9.935;165.58333333333334;0.05825527354881498
9.94;165.66666666666666;0.06662304115218987
9.945;165.75000000000003;0.06854518582821402
9.950000000000001;165.83333333333337;0.06642796991254583
9.955;165.91666666666669;0.06998064869111088
9.96;166.00000000000003;0.07433516425967551
9.965;166.08333333333334;0.0763417289894496
9.97;166.16666666666669;0.07917456787705815
9.975;166.25;0.07713769192138319
9.98;166.33333333333334;0.07056825345965852
9.985;166.41666666666666;0.06760883375070793
9.99;166.50000000000003;0.06299282212223288
9.995000000000001;166.58333333333337;0.05550004480272343
10.0;166.66666666666669;0.05750744549126203
10.005;166.75000000000003;0.06521615857502411
10.01;166.83333333333334;0.06866565543445456
10.015;166.91666666666669;0.07448148281012103
10.02;167.0;0.0806025486265269
10.025;167.08333333333334;0.076960883027745
10.03;167.16666666666666;0.0732142999131613
10.035;167.25000000000003;0.07507871009448033
10.040000000000001;167.33333333333337;0.06970777377162456
10.045;167.41666666666669;0.05890997373491625
10.05;167.50000000000003;0.05457980956929118
10.055;167.58333333333334;0.053218404344424215
